"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"APOLLOHOSP","03-May-2019","27-Jun-2019","CE","1340","0","0","0","47.55","0","18.8","0","0","0","0","0","1199.3"
"APOLLOHOSP","03-May-2019","27-Jun-2019","CE","1360","0","0","0","42.65","0","15.3","0","0","0","0","0","1199.3"
"APOLLOHOSP","03-May-2019","27-Jun-2019","CE","1380","0","0","0","38.15","0","12.35","0","0","0","0","0","1199.3"
"APOLLOHOSP","03-May-2019","27-Jun-2019","CE","1400","0","0","0","34.05","0","9.9","0","0","0","0","0","1199.3"
"APOLLOHOSP","03-May-2019","27-Jun-2019","CE","1160","0","0","0","117","0","87.8","0","0","0","0","0","1199.3"
"APOLLOHOSP","03-May-2019","27-Jun-2019","CE","1180","0","0","0","106.8","0","76.2","0","0","0","0","0","1199.3"
"APOLLOHOSP","03-May-2019","27-Jun-2019","CE","1200","0","0","0","97.3","0","65.6","0","0","0","0","0","1199.3"
"APOLLOHOSP","03-May-2019","27-Jun-2019","CE","1220","0","0","0","88.4","0","56.1","0","0","0","0","0","1199.3"
"APOLLOHOSP","03-May-2019","27-Jun-2019","CE","1240","0","0","0","80.15","0","47.6","0","0","0","0","0","1199.3"
"APOLLOHOSP","03-May-2019","27-Jun-2019","CE","1260","0","0","0","72.5","0","40.1","0","0","0","0","0","1199.3"
"APOLLOHOSP","03-May-2019","27-Jun-2019","CE","1280","0","0","0","65.45","0","33.5","0","0","0","0","0","1199.3"
"APOLLOHOSP","03-May-2019","27-Jun-2019","CE","1040","0","0","0","192.15","0","177.8","0","0","0","0","0","1199.3"
"APOLLOHOSP","03-May-2019","27-Jun-2019","CE","1060","0","0","0","178","0","160.75","0","0","0","0","0","1199.3"
"APOLLOHOSP","03-May-2019","27-Jun-2019","CE","1080","0","0","0","164.4","0","144.4","0","0","0","0","0","1199.3"
"APOLLOHOSP","03-May-2019","27-Jun-2019","CE","1100","0","0","0","151.55","0","128.85","0","0","0","0","0","1199.3"
"APOLLOHOSP","03-May-2019","27-Jun-2019","CE","1120","0","0","0","139.35","0","114.25","0","0","0","0","0","1199.3"
"APOLLOHOSP","03-May-2019","27-Jun-2019","CE","1140","0","0","0","127.85","0","100.5","0","0","0","0","0","1199.3"
"APOLLOHOSP","03-May-2019","27-Jun-2019","CE","920","0","0","0","288.7","0","289.8","0","0","0","0","0","1199.3"
"APOLLOHOSP","03-May-2019","27-Jun-2019","CE","940","0","0","0","271.4","0","270.4","0","0","0","0","0","1199.3"
"APOLLOHOSP","03-May-2019","27-Jun-2019","CE","960","0","0","0","254.5","0","251.2","0","0","0","0","0","1199.3"
"APOLLOHOSP","03-May-2019","27-Jun-2019","CE","980","0","0","0","238.1","0","232.25","0","0","0","0","0","1199.3"
"APOLLOHOSP","03-May-2019","27-Jun-2019","CE","1000","0","0","0","222.2","0","213.65","0","0","0","0","0","1199.3"
"APOLLOHOSP","03-May-2019","27-Jun-2019","CE","1440","0","0","0","26.9","0","6.25","0","0","0","0","0","1199.3"
"APOLLOHOSP","06-May-2019","27-Jun-2019","CE","1420","0","0","0","30.25","0","5.55","0","0","0","0","0","1190.3"
"APOLLOHOSP","06-May-2019","27-Jun-2019","CE","1020","0","0","0","206.85","0","185.5","0","0","0","0","0","1190.3"
"APOLLOHOSP","06-May-2019","27-Jun-2019","CE","1460","0","0","0","23.9","0","3.3","0","0","0","0","0","1190.3"
"APOLLOHOSP","06-May-2019","27-Jun-2019","CE","1480","0","0","0","21.15","0","2.5","0","0","0","0","0","1190.3"
"APOLLOHOSP","06-May-2019","27-Jun-2019","CE","1500","0","0","0","18.75","0","1.9","0","0","0","0","0","1190.3"
"APOLLOHOSP","06-May-2019","27-Jun-2019","CE","1520","0","0","0","16.55","0","1.45","0","0","0","0","0","1190.3"
"APOLLOHOSP","06-May-2019","27-Jun-2019","CE","1540","0","0","0","14.6","0","1.1","0","0","0","0","0","1190.3"
"APOLLOHOSP","06-May-2019","27-Jun-2019","CE","1300","0","0","0","58.95","0","22.45","0","0","0","0","0","1190.3"
"APOLLOHOSP","06-May-2019","27-Jun-2019","CE","1320","0","0","0","53","0","18.15","0","0","0","0","0","1190.3"
"APOLLOHOSP","06-May-2019","27-Jun-2019","CE","1340","0","0","0","47.55","0","14.55","0","0","0","0","0","1190.3"
"APOLLOHOSP","06-May-2019","27-Jun-2019","CE","1360","0","0","0","42.65","0","11.55","0","0","0","0","0","1190.3"
"APOLLOHOSP","06-May-2019","27-Jun-2019","CE","1380","0","0","0","38.15","0","9.15","0","0","0","0","0","1190.3"
"APOLLOHOSP","06-May-2019","27-Jun-2019","CE","1400","0","0","0","34.05","0","7.15","0","0","0","0","0","1190.3"
"APOLLOHOSP","06-May-2019","27-Jun-2019","CE","1180","0","0","0","106.8","0","67.45","0","0","0","0","0","1190.3"
"APOLLOHOSP","06-May-2019","27-Jun-2019","CE","1200","0","0","0","97.3","0","57.3","0","0","0","0","0","1190.3"
"APOLLOHOSP","06-May-2019","27-Jun-2019","CE","1220","0","0","0","88.4","0","48.3","0","0","0","0","0","1190.3"
"APOLLOHOSP","06-May-2019","27-Jun-2019","CE","1240","0","0","0","80.15","0","40.35","0","0","0","0","0","1190.3"
"APOLLOHOSP","06-May-2019","27-Jun-2019","CE","1260","0","0","0","72.5","0","33.45","0","0","0","0","0","1190.3"
"APOLLOHOSP","06-May-2019","27-Jun-2019","CE","1280","0","0","0","65.45","0","27.5","0","0","0","0","0","1190.3"
"APOLLOHOSP","06-May-2019","27-Jun-2019","CE","1040","0","0","0","192.15","0","167.8","0","0","0","0","0","1190.3"
"APOLLOHOSP","06-May-2019","27-Jun-2019","CE","1060","0","0","0","178","0","150.75","0","0","0","0","0","1190.3"
"APOLLOHOSP","06-May-2019","27-Jun-2019","CE","1080","0","0","0","164.4","0","134.45","0","0","0","0","0","1190.3"
"APOLLOHOSP","06-May-2019","27-Jun-2019","CE","1100","0","0","0","151.55","0","119.05","0","0","0","0","0","1190.3"
"APOLLOHOSP","06-May-2019","27-Jun-2019","CE","1120","0","0","0","139.35","0","104.5","0","0","0","0","0","1190.3"
"APOLLOHOSP","06-May-2019","27-Jun-2019","CE","1140","0","0","0","127.85","0","91.05","0","0","0","0","0","1190.3"
"APOLLOHOSP","06-May-2019","27-Jun-2019","CE","1160","0","0","0","117","0","78.7","0","0","0","0","0","1190.3"
"APOLLOHOSP","06-May-2019","27-Jun-2019","CE","920","0","0","0","288.7","0","280.1","0","0","0","0","0","1190.3"
"APOLLOHOSP","06-May-2019","27-Jun-2019","CE","940","0","0","0","271.4","0","260.65","0","0","0","0","0","1190.3"
"APOLLOHOSP","06-May-2019","27-Jun-2019","CE","960","0","0","0","254.5","0","241.4","0","0","0","0","0","1190.3"
"APOLLOHOSP","06-May-2019","27-Jun-2019","CE","980","0","0","0","238.1","0","222.4","0","0","0","0","0","1190.3"
"APOLLOHOSP","06-May-2019","27-Jun-2019","CE","1000","0","0","0","222.2","0","203.75","0","0","0","0","0","1190.3"
"APOLLOHOSP","06-May-2019","27-Jun-2019","CE","1440","0","0","0","26.9","0","4.3","0","0","0","0","0","1190.3"
"APOLLOHOSP","07-May-2019","27-Jun-2019","CE","1420","0","0","0","30.25","0","3.85","0","0","0","0","0","1164.95"
"APOLLOHOSP","07-May-2019","27-Jun-2019","CE","1440","0","0","0","26.9","0","2.95","0","0","0","0","0","1164.95"
"APOLLOHOSP","07-May-2019","27-Jun-2019","CE","1460","0","0","0","23.9","0","2.2","0","0","0","0","0","1164.95"
"APOLLOHOSP","07-May-2019","27-Jun-2019","CE","1480","0","0","0","21.15","0","1.7","0","0","0","0","0","1164.95"
"APOLLOHOSP","07-May-2019","27-Jun-2019","CE","1500","0","0","0","18.75","0","1.25","0","0","0","0","0","1164.95"
"APOLLOHOSP","07-May-2019","27-Jun-2019","CE","1520","0","0","0","16.55","0","0.95","0","0","0","0","0","1164.95"
"APOLLOHOSP","07-May-2019","27-Jun-2019","CE","1540","0","0","0","14.6","0","0.7","0","0","0","0","0","1164.95"
"APOLLOHOSP","07-May-2019","27-Jun-2019","CE","1300","0","0","0","58.95","0","16.65","0","0","0","0","0","1164.95"
"APOLLOHOSP","07-May-2019","27-Jun-2019","CE","1320","0","0","0","53","0","13.25","0","0","0","0","0","1164.95"
"APOLLOHOSP","07-May-2019","27-Jun-2019","CE","1340","0","0","0","47.55","0","10.5","0","0","0","0","0","1164.95"
"APOLLOHOSP","07-May-2019","27-Jun-2019","CE","1360","0","0","0","42.65","0","8.25","0","0","0","0","0","1164.95"
"APOLLOHOSP","07-May-2019","27-Jun-2019","CE","1380","0","0","0","38.15","0","6.45","0","0","0","0","0","1164.95"
"APOLLOHOSP","07-May-2019","27-Jun-2019","CE","1400","0","0","0","34.05","0","5","0","0","0","0","0","1164.95"
"APOLLOHOSP","07-May-2019","27-Jun-2019","CE","1180","0","0","0","106.8","0","54","0","0","0","0","0","1164.95"
"APOLLOHOSP","07-May-2019","27-Jun-2019","CE","1200","0","0","0","97.3","0","45.3","0","0","0","0","0","1164.95"
"APOLLOHOSP","07-May-2019","27-Jun-2019","CE","1220","0","0","0","88.4","0","37.7","0","0","0","0","0","1164.95"
"APOLLOHOSP","07-May-2019","27-Jun-2019","CE","1240","0","0","0","80.15","0","31.1","0","0","0","0","0","1164.95"
"APOLLOHOSP","07-May-2019","27-Jun-2019","CE","1260","0","0","0","72.5","0","25.45","0","0","0","0","0","1164.95"
"APOLLOHOSP","07-May-2019","27-Jun-2019","CE","1280","0","0","0","65.45","0","20.7","0","0","0","0","0","1164.95"
"APOLLOHOSP","07-May-2019","27-Jun-2019","CE","1060","0","0","0","178","0","129.45","0","0","0","0","0","1164.95"
"APOLLOHOSP","07-May-2019","27-Jun-2019","CE","1080","0","0","0","164.4","0","114.3","0","0","0","0","0","1164.95"
"APOLLOHOSP","07-May-2019","27-Jun-2019","CE","1100","0","0","0","151.55","0","100","0","0","0","0","0","1164.95"
"APOLLOHOSP","07-May-2019","27-Jun-2019","CE","1120","0","0","0","139.35","0","86.8","0","0","0","0","0","1164.95"
"APOLLOHOSP","07-May-2019","27-Jun-2019","CE","1140","0","0","0","127.85","0","74.75","0","0","0","0","0","1164.95"
"APOLLOHOSP","07-May-2019","27-Jun-2019","CE","1160","0","0","0","117","0","63.8","0","0","0","0","0","1164.95"
"APOLLOHOSP","07-May-2019","27-Jun-2019","CE","920","0","0","0","288.7","0","255","0","0","0","0","0","1164.95"
"APOLLOHOSP","07-May-2019","27-Jun-2019","CE","940","0","0","0","271.4","0","235.75","0","0","0","0","0","1164.95"
"APOLLOHOSP","07-May-2019","27-Jun-2019","CE","960","0","0","0","254.5","0","216.8","0","0","0","0","0","1164.95"
"APOLLOHOSP","07-May-2019","27-Jun-2019","CE","980","0","0","0","238.1","0","198.2","0","0","0","0","0","1164.95"
"APOLLOHOSP","07-May-2019","27-Jun-2019","CE","1000","0","0","0","222.2","0","180.05","0","0","0","0","0","1164.95"
"APOLLOHOSP","07-May-2019","27-Jun-2019","CE","1020","0","0","0","206.85","0","162.45","0","0","0","0","0","1164.95"
"APOLLOHOSP","07-May-2019","27-Jun-2019","CE","1040","0","0","0","192.15","0","145.55","0","0","0","0","0","1164.95"
"APOLLOHOSP","08-May-2019","27-Jun-2019","CE","1440","0","0","0","26.9","0","2.65","0","0","0","0","0","1170.3"
"APOLLOHOSP","08-May-2019","27-Jun-2019","CE","1020","0","0","0","206.85","0","166.2","0","0","0","0","0","1170.3"
"APOLLOHOSP","08-May-2019","27-Jun-2019","CE","1480","0","0","0","21.15","0","1.45","0","0","0","0","0","1170.3"
"APOLLOHOSP","08-May-2019","27-Jun-2019","CE","1500","0","0","0","18.75","0","1.1","0","0","0","0","0","1170.3"
"APOLLOHOSP","08-May-2019","27-Jun-2019","CE","1520","0","0","0","16.55","0","0.8","0","0","0","0","0","1170.3"
"APOLLOHOSP","08-May-2019","27-Jun-2019","CE","1540","0","0","0","14.6","0","0.6","0","0","0","0","0","1170.3"
"APOLLOHOSP","08-May-2019","27-Jun-2019","CE","1300","0","0","0","58.95","0","16.2","0","0","0","0","0","1170.3"
"APOLLOHOSP","08-May-2019","27-Jun-2019","CE","1320","0","0","0","53","0","12.8","0","0","0","0","0","1170.3"
"APOLLOHOSP","08-May-2019","27-Jun-2019","CE","1340","0","0","0","47.55","0","10.05","0","0","0","0","0","1170.3"
"APOLLOHOSP","08-May-2019","27-Jun-2019","CE","1360","0","0","0","42.65","0","7.8","0","0","0","0","0","1170.3"
"APOLLOHOSP","08-May-2019","27-Jun-2019","CE","1380","0","0","0","38.15","0","6.05","0","0","0","0","0","1170.3"
"APOLLOHOSP","08-May-2019","27-Jun-2019","CE","1400","0","0","0","34.05","0","4.6","0","0","0","0","0","1170.3"
"APOLLOHOSP","08-May-2019","27-Jun-2019","CE","1420","0","0","0","30.25","0","3.5","0","0","0","0","0","1170.3"
"APOLLOHOSP","08-May-2019","27-Jun-2019","CE","1180","0","0","0","106.8","0","54.6","0","0","0","0","0","1170.3"
"APOLLOHOSP","08-May-2019","27-Jun-2019","CE","1200","0","0","0","97.3","0","45.6","0","0","0","0","0","1170.3"
"APOLLOHOSP","08-May-2019","27-Jun-2019","CE","1220","0","0","0","88.4","0","37.75","0","0","0","0","0","1170.3"
"APOLLOHOSP","08-May-2019","27-Jun-2019","CE","1240","0","0","0","80.15","0","30.95","0","0","0","0","0","1170.3"
"APOLLOHOSP","08-May-2019","27-Jun-2019","CE","1260","0","0","0","72.5","0","25.15","0","0","0","0","0","1170.3"
"APOLLOHOSP","08-May-2019","27-Jun-2019","CE","1280","0","0","0","65.45","0","20.35","0","0","0","0","0","1170.3"
"APOLLOHOSP","08-May-2019","27-Jun-2019","CE","1040","0","0","0","192.15","0","148.95","0","0","0","0","0","1170.3"
"APOLLOHOSP","08-May-2019","27-Jun-2019","CE","1060","0","0","0","178","0","132.45","0","0","0","0","0","1170.3"
"APOLLOHOSP","08-May-2019","27-Jun-2019","CE","1080","0","0","0","164.4","0","116.8","0","0","0","0","0","1170.3"
"APOLLOHOSP","08-May-2019","27-Jun-2019","CE","1100","0","0","0","151.55","0","102.15","0","0","0","0","0","1170.3"
"APOLLOHOSP","08-May-2019","27-Jun-2019","CE","1120","0","0","0","139.35","0","88.5","0","0","0","0","0","1170.3"
"APOLLOHOSP","08-May-2019","27-Jun-2019","CE","1140","0","0","0","127.85","0","76.05","0","0","0","0","0","1170.3"
"APOLLOHOSP","08-May-2019","27-Jun-2019","CE","1160","0","0","0","117","0","64.75","0","0","0","0","0","1170.3"
"APOLLOHOSP","08-May-2019","27-Jun-2019","CE","920","0","0","0","288.7","0","259.9","0","0","0","0","0","1170.3"
"APOLLOHOSP","08-May-2019","27-Jun-2019","CE","940","0","0","0","271.4","0","240.5","0","0","0","0","0","1170.3"
"APOLLOHOSP","08-May-2019","27-Jun-2019","CE","960","0","0","0","254.5","0","221.35","0","0","0","0","0","1170.3"
"APOLLOHOSP","08-May-2019","27-Jun-2019","CE","980","0","0","0","238.1","0","202.5","0","0","0","0","0","1170.3"
"APOLLOHOSP","08-May-2019","27-Jun-2019","CE","1000","0","0","0","222.2","0","184.1","0","0","0","0","0","1170.3"
